character,universe,property_name,value
paula_holt,earth_23,gender,female
per_degaton,new_earth,marital_status,single
per_degaton,new_earth,gender,male
percival_sutter,the_brave_and_the_bold,marital_status,single
percival_sutter,the_brave_and_the_bold,gender,male
phantom_stranger,prime_earth,marital_status,widowed
phantom_stranger,prime_earth,gender,male
phantom_stranger,the_brave_and_the_bold,marital_status,single
phantom_stranger,the_brave_and_the_bold,gender,male
sara_quinones,dakotaverse,marital_status,single
sara_quinones,dakotaverse,gender,female
sena,prime_earth,marital_status,single
sena,prime_earth,gender,female
sev_tcheru,earth_prime,marital_status,single
sev_tcheru,earth_prime,gender,male
sir_timothy_hunter,new_earth,marital_status,single
sir_timothy_hunter,new_earth,gender,male
solovar,prime_earth,marital_status,single
solovar,prime_earth,gender,male
thomas_morita,new_earth,marital_status,single
thomas_morita,new_earth,gender,male
time_trapper,pre_zero_hour,marital_status,single
time_trapper,the_brave_and_the_bold,marital_status,single
time_trapper,the_brave_and_the_bold,gender,male
time_trapper,trapped_in_time,marital_status,single
time_trapper,trapped_in_time,gender,male
ultrasphinx,all_star_superman,marital_status,single
ultrasphinx,all_star_superman,gender,male
vyndktvx,prime_earth,marital_status,single
vyndktvx,prime_earth,gender,male
walker_gabriel,new_earth,marital_status,single
walker_gabriel,new_earth,gender,male
william_matthews,new_earth,marital_status,single
william_matthews,new_earth,gender,male
xenon,new_earth,marital_status,single
xenon,new_earth,gender,male
zatanna_zatara,damned,marital_status,single
zatanna_zatara,damned,gender,female
zatanna_zatara,prime_earth,marital_status,single
zatanna_zatara,prime_earth,gender,female
adam_blake,new_earth,marital_status,single
adam_blake,new_earth,gender,male
amon_tomaz,new_earth,marital_status,single
amon_tomaz,new_earth,gender,male
apache_chief,super_friends,marital_status,single
apache_chief,super_friends,gender,male
ares,prime_earth,marital_status,single
ares,prime_earth,gender,male
barbara_gordon,the_doom_that_came_to_gotham,marital_status,single
barbara_gordon,the_doom_that_came_to_gotham,gender,female
billy_batson,earth_85,marital_status,single
billy_batson,earth_85,gender,male
briadach,new_earth,marital_status,single
briadach,new_earth,gender,male
calculha,new_earth,marital_status,married
calculha,new_earth,gender,male
connor_hawke,new_earth,marital_status,single
connor_hawke,new_earth,gender,male
daniel_hall,prime_earth,marital_status,single
daniel_hall,prime_earth,gender,male
delphae,wildstorm_universe,marital_status,single
delphae,wildstorm_universe,gender,female
edwald_olafsson,prime_earth,marital_status,widowed
edwald_olafsson,prime_earth,gender,male
erzulie,prime_earth,marital_status,single
erzulie,prime_earth,gender,female
eugene_choi,flashpoint_timeline,marital_status,single
eugene_choi,flashpoint_timeline,gender,male
francisco_ramon,arrowverse,marital_status,single
francisco_ramon,arrowverse,gender,male
greta_hayes,new_earth,marital_status,single
greta_hayes,new_earth,gender,female
hector_hammond,new_earth,marital_status,single
hector_hammond,new_earth,gender,male
iris_force,new_earth,marital_status,widowed
iris_force,new_earth,gender,female
james_slade,quality_universe,marital_status,single
james_slade,quality_universe,gender,male
jason_blood,new_earth,marital_status,single
jason_blood,new_earth,gender,male
khalid_nassour,future_state,marital_status,single
khalid_nassour,future_state,gender,male
liv_aberdine,arrowverse,marital_status,single
liv_aberdine,arrowverse,gender,female
mary_martin,arrowverse,marital_status,single
mary_martin,arrowverse,gender,female
melana,just_imagine,marital_status,single
melana,just_imagine,gender,female
projectra_wind_zzor,pre_zero_hour,marital_status,widowed
projectra_wind_zzor,pre_zero_hour,gender,female
randu_singh,new_earth,marital_status,married
randu_singh,new_earth,gender,male
rebecca_barrow,prime_earth,marital_status,widowed
rebecca_barrow,prime_earth,gender,female
shazam,earth_85,marital_status,single
shazam,earth_85,gender,male
simon_dark,new_earth,marital_status,single
simon_dark,new_earth,gender,male
star,lois_clark,marital_status,single
star,lois_clark,gender,female
terri_bergstrom,earth_one,marital_status,single
terri_bergstrom,earth_one,gender,female
teth_adam,earth_85,marital_status,single
teth_adam,earth_85,gender,male
teth_adam,earth_s,marital_status,single
teth_adam,earth_s,gender,male
timothy_pepper,earth_s,marital_status,single
timothy_pepper,earth_s,gender,male
wanda_five,earth_one,marital_status,single
wanda_five,earth_one,gender,female
william_payton,prime_earth,marital_status,single
william_payton,prime_earth,gender,male
zatanna_zatara,dcau,marital_status,single
zatanna_zatara,dcau,gender,female
zera_oliet,pre_zero_hour,marital_status,single
zera_oliet,pre_zero_hour,gender,female
a_hwiirdh_paan_a,new_earth,marital_status,single
a_hwiirdh_paan_a,new_earth,gender,female
aaron_langstrom,new_earth,marital_status,single
aaron_langstrom,new_earth,gender,male
ace_the_bat_hound,new_earth,marital_status,single
ace_the_bat_hound,new_earth,gender,male
acheron,prime_earth,marital_status,single
acheron,prime_earth,gender,male
adam_heller,blood_and_water,marital_status,single
adam_heller,blood_and_water,gender,male
adam_kroft,new_earth,marital_status,single
adam_kroft,new_earth,gender,male
alecto,new_earth,marital_status,single
alecto,new_earth,gender,female
amanda_reed,wildstorm_universe,marital_status,single
amanda_reed,wildstorm_universe,gender,female
andrew_bennett,new_earth,marital_status,separated
andrew_bennett,new_earth,gender,male
andrew_bennett,prime_earth,marital_status,widowed
andrew_bennett,prime_earth,gender,male
angelika_bal,new_earth,marital_status,married
angelika_bal,new_earth,gender,female
atrocitus,injustice,marital_status,single
atrocitus,injustice,gender,male
autopsy,dakotaverse,marital_status,single
autopsy,dakotaverse,gender,female
azzarene,new_earth,marital_status,single
azzarene,new_earth,gender,male
babe_tanaka,new_earth,marital_status,single
babe_tanaka,new_earth,gender,female
bane,batman_vs_tmnt,marital_status,single
bane,batman_vs_tmnt,gender,male
barbara_gourdon,dc_bombshells,marital_status,single
barbara_gourdon,dc_bombshells,gender,female
barbara_minerva,dc_animated_movie_universe,marital_status,single
barbara_minerva,dc_animated_movie_universe,gender,female
barbara_minerva,dc_extended_universe,marital_status,single
barbara_minerva,dc_extended_universe,gender,female
barbara_minerva,dc_super_hero_girls_tv_series,marital_status,single
barbara_minerva,dc_super_hero_girls_tv_series,gender,female
barbara_minerva,dc_super_hero_girls,marital_status,single
barbara_minerva,dc_super_hero_girls,gender,female
barbara_minerva,dcau,marital_status,single
barbara_minerva,dcau,gender,female
barbara_minerva,dceased,marital_status,single
barbara_minerva,dceased,gender,female
barbara_minerva,future_state,marital_status,single
barbara_minerva,future_state,gender,female
barbara_minerva,harley_quinn_tv_series,marital_status,single
barbara_minerva,harley_quinn_tv_series,gender,female
barbara_minerva,injustice,marital_status,single
barbara_minerva,injustice,gender,female
barbara_minerva,justice_league_action,marital_status,single
barbara_minerva,justice_league_action,gender,female
barbara_minerva,lego_batman,marital_status,single
barbara_minerva,lego_batman,gender,female
barbara_minerva,lego_dc_heroes,marital_status,single
barbara_minerva,lego_dc_heroes,gender,female
barbara_minerva,prime_earth,marital_status,married
barbara_minerva,prime_earth,gender,female
barbara_minerva,super_best_friends_forever,marital_status,single
barbara_minerva,super_best_friends_forever,gender,female
belial,new_earth,marital_status,separated
belial,new_earth,gender,male
benjamin_turner,arkhamverse,marital_status,single
benjamin_turner,arkhamverse,gender,male
benjamin_turner,dc_animated_movie_universe,marital_status,single
benjamin_turner,dc_animated_movie_universe,gender,male
benjamin_turner,soul_of_the_dragon,marital_status,single
benjamin_turner,soul_of_the_dragon,gender,male
bird_man,earth_124_1,marital_status,single
bird_man,earth_124_1,gender,male
black_racer,prime_earth,marital_status,single
black_racer,prime_earth,gender,male
blight,prime_earth,marital_status,single
blight,prime_earth,gender,male
brenton_hamilton,prime_earth,marital_status,single
brenton_hamilton,prime_earth,gender,male
brin_londo,earth_prime,marital_status,single
brin_londo,earth_prime,gender,male
brin_londo,legion_of_super_heroes_tv_series,marital_status,single
brin_londo,legion_of_super_heroes_tv_series,gender,male
brin_londo,post_rebirth,marital_status,single
brin_londo,post_rebirth,gender,male
brin_londo,post_zero_hour,marital_status,single
brin_londo,post_zero_hour,gender,male
brin_londo,pre_zero_hour,marital_status,single
brin_londo,pre_zero_hour,gender,male
bruce_wayne,batman_vs_tmnt,marital_status,single
bruce_wayne,batman_vs_tmnt,gender,male
bruce_wayne,earth_43,gender,male
bruce_wayne,earth_43,marital_status,single
bubba_brown,dakotaverse,marital_status,single
bubba_brown,dakotaverse,gender,male
bud_and_lou_the_hyenas,harley_quinn_tv_series,marital_status,single
bud_and_lou_the_hyenas,harley_quinn_tv_series,gender,male
bud_and_lou_the_hyenas,injustice,marital_status,single
bud_and_lou_the_hyenas,injustice,gender,male
bud_and_lou_the_hyenas,prime_earth,marital_status,single
bud_and_lou_the_hyenas,prime_earth,gender,male
bud_and_lou_the_hyenas,the_batman_tv_series,marital_status,single
bud_and_lou_the_hyenas,the_batman_tv_series,gender,male
byron_shelley,superboy_tv_series,marital_status,single
byron_shelley,superboy_tv_series,gender,male
cain,prime_earth,marital_status,widowed
cain,prime_earth,gender,male
cassandra_arnold,new_earth,marital_status,single
cassandra_arnold,new_earth,gender,female
catseye,new_earth,marital_status,single
catseye,new_earth,gender,male
charles_wylde,new_earth,marital_status,single
charles_wylde,new_earth,gender,male
charlie_chokecherry,imaginary_fiends,marital_status,single
charlie_chokecherry,imaginary_fiends,gender,male
charlie_the_dog,new_earth,marital_status,single
charlie_the_dog,new_earth,gender,male
cheetah,earth_1927,marital_status,single
cheetah,earth_1927,gender,female
cheetah,trapped_in_time,marital_status,single
cheetah,trapped_in_time,gender,female
cindy_burman,stargirl_tv_series,marital_status,single
cindy_burman,stargirl_tv_series,gender,female
coyote,prime_earth,marital_status,single
coyote,prime_earth,gender,male
creed_quinn,amalgam_universe,marital_status,single
creed_quinn,amalgam_universe,gender,male
dagon,team_titans,marital_status,single
dagon,team_titans,gender,male
damian_wayne,earth_22,marital_status,single
damian_wayne,earth_22,gender,male
deborah_dancer,new_earth,marital_status,single
deborah_dancer,new_earth,gender,female
deborah_domaine,earth_one,marital_status,single
deborah_domaine,earth_one,gender,female
deimax,prime_earth,marital_status,single
deimax,prime_earth,gender,female
demon_fox,dakotaverse,marital_status,single
demon_fox,dakotaverse,gender,female
dex_starr,injustice,marital_status,single
dex_starr,injustice,gender,male
dex_starr,lego_batman,marital_status,single
dex_starr,lego_batman,gender,male
dex_starr,prime_earth,marital_status,single
dex_starr,prime_earth,gender,male
dna,prime_earth,marital_status,single
dna,prime_earth,gender,non_binary
doctor_morpheus,superman_1988_tv_series,marital_status,single
doctor_morpheus,superman_1988_tv_series,gender,male
dracula,earth_43,marital_status,single
dracula,earth_43,gender,male
dracula,new_earth,marital_status,single
dracula,new_earth,gender,male
drury_walker,new_earth,marital_status,single
drury_walker,new_earth,gender,male
duarmzshee_paan,new_earth,marital_status,single
duarmzshee_paan,new_earth,gender,female
dunya_mishkin,new_earth,marital_status,widowed
dunya_mishkin,new_earth,gender,female
edgar_warnock,new_earth,marital_status,single
edgar_warnock,new_earth,gender,male
eduardo_del_toro_sr,bite_club,marital_status,married
eduardo_del_toro_sr,bite_club,gender,male
edward_trane,new_earth,marital_status,single
edward_trane,new_earth,gender,male
elias,prime_earth,marital_status,single
elias,prime_earth,gender,male
ellen_collins,enigma,marital_status,widowed
ellen_collins,enigma,gender,female
ellie_mae_skaggs,new_earth,marital_status,single
ellie_mae_skaggs,new_earth,gender,female
emily_briggs,new_earth,marital_status,divorced
emily_briggs,new_earth,gender,female
erik_storn,new_earth,marital_status,single
erik_storn,new_earth,gender,male
etrigan,dc_legends,marital_status,single
etrigan,dc_legends,gender,male
etrigan,dc_super_hero_girls,marital_status,single
etrigan,dc_super_hero_girls,gender,male
etrigan,flashpoint_timeline,marital_status,single
etrigan,flashpoint_timeline,gender,male
etrigan,justice_league_action,marital_status,single
etrigan,justice_league_action,gender,male
etrigan,riddle_of_the_beast,marital_status,single
etrigan,riddle_of_the_beast,gender,male
etrigan,the_brave_and_the_bold,marital_status,single
etrigan,the_brave_and_the_bold,gender,male
etrigan,the_doom_that_came_to_gotham,marital_status,single
etrigan,the_doom_that_came_to_gotham,gender,male
f_j_hoover,preacher_tv_series,marital_status,single
f_j_hoover,preacher_tv_series,gender,male
fala,new_earth,marital_status,single
fala,new_earth,gender,male
fox,the_batman_tv_series,marital_status,single
fox,the_batman_tv_series,gender,male
fraidy_cat,imaginary_fiends,marital_status,single
fraidy_cat,imaginary_fiends,gender,female
francine_lee,new_earth,marital_status,married
francine_lee,new_earth,gender,female
francine_march,dcau,marital_status,married
francine_march,dcau,gender,female
galenthias,new_earth,marital_status,single
galenthias,new_earth,gender,female
goliath,new_earth,marital_status,single
goliath,new_earth,gender,male
goliath,prime_earth,marital_status,single
gomorrah,new_earth,marital_status,married
gomorrah,new_earth,gender,female
gordon_page,super_friends,marital_status,single
gordon_page,super_friends,gender,male
goth,new_earth,marital_status,single
goth,new_earth,gender,male
great_caesar,earth_ad,marital_status,married
great_caesar,earth_ad,gender,male
green_arrow,riddle_of_the_beast,marital_status,single
green_arrow,riddle_of_the_beast,gender,male
grendel,new_earth,marital_status,single
grendel,new_earth,gender,male
grokk,new_earth,marital_status,single
grokk,new_earth,gender,male
